8183,20230129 18:46:17,41.88096737470783,-87.70142989862161,96,957,20,Michigan,20195,False,103013,238685969,20 -804,
8143,20230129 18:46:00,41.881536735678615,-87.65702114465101,84,957,20,Michigan,32840,False,103012,238685814,N20 -893,
8153,20230129 18:46:04,41.882991790771484,-87.62454223632812,183,957,20,Michigan,42272,False,103011,238685937,20 -801,
4011,20230129 18:46:19,41.84808928391029,-87.80850088185278,57,4555,21,Mercy Hospital,191,False,51,238731988,21 -204,
4090,20230129 18:46:19,41.851031587834946,-87.75402818646347,81,4555,21,Mercy Hospital,15757,False,49,238731950,21 -203,
4012,20230129 18:45:51,41.85181201872278,-87.7027138881996,89,4555,21,Mercy Hospital,29783,False,48,238731996,21 -202,
4099,20230129 18:46:02,41.8527717590332,-87.63931056431362,91,4555,21,Mercy Hospital,47264,False,47,238732024,21 -201,
4006,20230129 18:45:56,41.84745,-87.62208833333334,90,4555,21,Mercy Hospital,57948,False,46,238732003,21 -251,
4072,20230129 18:46:17,41.85186550433819,-87.69814793513372,270,4557,21,North Riverside Mall,25121,False,108751,238731967,21 -207,
4094,20230129 18:46:12,41.851436614990234,-87.74160766601562,270,4557,21,North Riverside Mall,37138,False,108749,238731920,21 -206,
4055,20230129 18:46:09,41.848045349121094,-87.80976946600552,90,4557,21,North Riverside Mall,57076,False,108748,238731942,21 -252,
4397,20230129 18:46:01,41.87414833333333,-87.630555,178,3932,22,Howard,0,False,10001154,238775943,N22 -594,
4372,20230129 18:45:56,41.880741882324216,-87.62931060791016,0,3932,22,Howard,4190,False,10001153,238775393,22 -505,
4159,20230129 18:45:57,41.94124193333868,-87.6517193922356,329,3932,22,Howard,28481,False,235,238775436,22 -510,
1725,20230129 18:45:58,41.97124647057575,-87.66774650242017,357,3932,22,Howard,40469,False,238,238775949,N22 -593,
4128,20230129 18:46:08,41.97967602656438,-87.66831750136156,3,3932,22,Howard,43545,False,237,238775402,22 -506,
1804,20230129 18:46:18,41.9984909163581,-87.67066839006212,342,3932,22,Howard,50534,False,236,238775468,22 -552,
1863,20230129 18:46:06,42.0189208984375,-87.67329406738281,304,3936,22,Harrison,0,False,10001133,238775373,22 -504,
4394,20230129 18:46:01,41.911499871148,-87.631833757673,158,3936,22,Harrison,43299,False,10001129,238775454,22 -513,
1081,20230129 18:46:19,41.79157800385446,-87.58671569824219,180,2156,28,Stony Island/103rd,7127,False,1032097,238672598,28 -101,
1111,20230129 18:46:04,41.74657183680041,-87.5859375,181,2156,28,Stony Island/103rd,23601,False,1032096,238673126,28 -103,
8338,20230129 18:45:53,41.70787048339844,-87.581787109375,274,10941,28,47th/Lake Park,531,False,123,238672630,28 -102,
8326,20230129 18:46:19,41.78776134144176,-87.58663177490234,0,10941,28,47th/Lake Park,30643,False,119,238672641,28 -151,
7960,20230129 18:46:02,41.72087166666667,-87.62361666666666,359,18414,3,Michigan/Chicago,0,False,10001393,238700410,3 -751,
1281,20230129 18:46:17,41.777995989872856,-87.61531829833984,345,18414,3,Michigan/Chicago,23687,False,10001391,238700408,3 -701,
1295,20230129 18:46:03,41.804341270810085,-87.61637817867218,359,18414,3,Michigan/Chicago,33450,False,10001390,238700404,3 -753,
1237,20230129 18:46:03,41.85547184944153,-87.62387895584106,2,18414,3,Michigan/Chicago,53548,False,10001389,238700406,3 -715,
1222,20230129 18:46:15,41.88792966446787,-87.62440490722656,355,18414,3,Michigan/Chicago,65699,False,10001388,238700403,3 -708,
1287,20230129 18:45:56,41.893676666666664,-87.62012333333334,181,18415,3,95th/RED LINE,0,False,10001364,238700460,3 -707,
7923,20230129 18:45:48,41.896339416503906,-87.6203384399414,3,18415,3,95th/RED LINE,1258,False,10001363,238700462,3 -706,
7946,20230129 18:46:10,41.88541030883789,-87.62458038330078,177,18415,3,95th/RED LINE,6833,False,10001362,238700458,3 -752,
1309,20230129 18:46:12,41.86601522694463,-87.6241683959961,179,18415,3,95th/RED LINE,14153,False,10001361,238700457,3 -713,
1304,20230129 18:46:01,41.84231420663687,-87.61742401123047,180,18415,3,95th/RED LINE,24281,False,10001360,238700783,3 -705,
7976,20230129 18:46:14,41.82707283145091,-87.61713334380603,178,18415,3,95th/RED LINE,29879,False,10001359,238700461,3 -712,
1440,20230129 18:46:08,41.77980117797851,-87.61566162109375,182,18415,3,95th/RED LINE,47163,False,10001358,238700455,3 -704,
1265,20230129 18:46:12,41.720028172368586,-87.62366833894148,359,18415,3,95th/RED LINE,75053,False,1050541,238700451,3 -702,
1351,20230129 18:45:51,41.72088623046875,-87.60335540771484,12,19378,4,Illinois Center,14181,False,88350807,238700868,4 -706,
1210,20230129 18:46:09,41.75644768608941,-87.60523365162037,1,19378,4,Illinois Center,27477,False,1088386,238700978,4 -752,
1226,20230129 18:46:08,41.815093823333285,-87.60659790039062,355,19378,4,Illinois Center,49107,False,1088384,238700854,4 -705,
7959,20230129 18:46:07,41.81686782836914,-87.60665893554688,4,19378,4,Illinois Center,49754,False,1088423,238700964,4 -715,
1589,20230129 18:46:03,41.85466910308262,-87.62385515896779,359,19378,4,Illinois Center,67199,False,1088383,238700840,4 -704,
1284,20230129 18:46:10,41.88449420928955,-87.62055568695068,70,19378,4,Illinois Center,79267,False,45666365,238700824,4 -703,
1341,20230129 18:46:13,41.86872863769531,-87.62419891357422,179,19379,4,115th Street,9466,False,1088342,238700813,4 -702,
1431,20230129 18:46:15,41.83787250518799,-87.62348937988281,179,19379,4,115th Street,20938,False,88350790,238700799,4 -701,
1437,20230129 18:46:02,41.825988603674844,-87.60803322170092,159,19379,4,115th Street,28914,False,1088340,238700971,4 -751,
1363,20230129 18:46:07,41.78112096786499,-87.60599575042724,178,19379,4,115th Street,45383,False,1088339,238700929,4 -711,
1195,20230129 18:46:11,41.73802693684896,-87.60495249430339,178,19379,4,115th Street,61120,False,1088337,238700917,4 -710,
1208,20230129 18:46:14,41.68586,-87.61148833333333,185,19379,4,115th Street,80800,True,88350793,238700889,4 -708,
7924,20230129 18:46:05,41.68546895980835,-87.61201095581055,197,19379,4,115th Street,81035,False,1088336,238700903,4 -709,
1249,20230129 18:45:50,41.887535095214844,-87.62066650390625,1,19380,4,95th/RED LINE,974,False,1088343,238700957,4 -714,
1308,20230129 18:46:08,41.74762303670247,-87.6052017211914,178,19380,4,95th/RED LINE,57619,False,1088338,238700949,4 -713,
1179,20230129 18:46:06,41.72277069091797,-87.62406158447266,88,1039,29,Navy Pier,0,False,1021819,238674121,29 -106,
1156,20230129 18:46:14,41.797996646068135,-87.62571716308594,358,1039,29,Navy Pier,27810,False,1021797,238674090,29 -104,
1073,20230129 18:46:11,41.834715213415755,-87.62652587890625,359,1039,29,Navy Pier,41249,False,1021795,238674159,29 -109,
8436,20230129 18:46:13,41.88397617340088,-87.62779579162597,357,1039,29,Navy Pier,59293,False,1021794,238673119,29 -152,
1168,20230129 18:46:05,41.890974362691246,-87.6208610534668,87,1039,29,Navy Pier,63757,False,1021793,238674056,29 -102,
1078,20230129 18:46:04,41.8918571472168,-87.6163330078125,269,1042,29,95th Red Line,1838,False,1021829,238674143,29 -107,
1139,20230129 18:46:13,41.87611289646315,-87.62770777163298,180,1042,29,95th Red Line,10822,False,1021831,238673100,29 -153,
1194,20230129 18:46:17,41.84438317509021,-87.62692532296909,178,1042,29,95th Red Line,22525,False,1021830,238674051,29 -101,
1089,20230129 18:46:09,41.79252862030605,-87.62571716308594,179,1042,29,95th Red Line,41481,False,1021788,238673088,29 -110,
1116,20230129 18:45:50,41.73477297923604,-87.62543487548828,178,1042,29,95th Red Line,63022,False,1021786,238673081,29 -151,
1072,20230129 18:46:13,41.72408616542816,-87.62511444091797,178,1042,29,95th Red Line,66981,False,1021787,238674153,29 -108,
1080,20230129 18:46:05,41.705238342285156,-87.53529357910156,180,8382,30,Hegewisch,25405,False,61,238673661,30 -104,
1106,20230129 18:46:16,41.66472625732422,-87.5394287109375,8,8384,30,79th,8649,False,39,238673626,30 -101,
8390,20230129 18:46:13,41.737123349817786,-87.56553631294065,313,8384,30,79th,46684,False,40,238673640,30 -103,
1182,20230129 18:45:56,41.654518333333336,-87.60509,354,10916,34,95th Red Line,4105,False,120538,238672879,34 -101,
8404,20230129 18:45:50,41.65910263061524,-87.6109364100865,268,10916,34,95th Red Line,7290,False,120537,238672857,34 -102,
1173,20230129 18:46:00,41.704081659731656,-87.62061674698539,183,10934,34,131st & Ellis,8083,False,120494,238672830,34 -103,
1642,20230129 18:45:50,41.83112699335272,-87.62132089788264,272,7103,35,24th Pl/Cicero,2985,False,1005039,238732484,35 -206,
1654,20230129 18:45:50,41.82847881317139,-87.68115997314453,191,7103,35,24th Pl/Cicero,19896,False,1005038,238732454,35 -205,
1008,20230129 18:46:12,41.828311920166016,-87.70455169677734,285,7103,35,24th Pl/Cicero,28772,True,1005037,238732515,35 -204,
1619,20230129 18:45:58,41.836669921875,-87.74270221798919,84,7104,35,Cottage Grove,4295,False,1004946,238732501,35 -203,
1747,20230129 18:45:57,41.83102035522461,-87.6257592981512,88,7104,35,Cottage Grove,42325,False,1004944,238732487,35 -201,
1772,20230129 18:45:53,41.97635269165039,-87.65995025634766,250,5905,36,LaSalle Metra Station,11591,False,928,238775281,36 -551,
1893,20230129 18:46:10,41.95342512388487,-87.6498328543998,154,5905,36,LaSalle Metra Station,20719,False,929,238775283,36 -514,
1780,20230129 18:46:06,41.922474411298644,-87.6386034983509,158,5905,36,LaSalle Metra Station,33064,False,930,238775228,36 -509,
1831,20230129 18:46:04,41.91302737674198,-87.63276095003695,155,5905,36,LaSalle Metra Station,36977,False,931,238775271,36 -513,
1869,20230129 18:46:16,41.892191886901855,-87.62814903259277,179,5905,36,LaSalle Metra Station,45663,False,937,238775220,36 -508,
1816,20230129 18:46:11,41.89658670840056,-87.62820368227752,3,5906,36,Devon/Clark,9278,False,943,238775309,36 -554,
1713,20230129 18:46:08,41.875144958496094,-87.63312530517578,359,5907,36,Devon/Clark,0,False,941,238775197,36 -501,
1744,20230129 18:46:11,41.88495931625366,-87.62940979003906,359,5907,36,Devon/Clark,4607,False,942,238775263,36 -512,
1773,20230129 18:46:01,41.934920677771935,-87.6442853487455,4,5907,36,Devon/Clark,25099,False,955,238775155,36 -505,
1880,20230129 18:46:04,41.98358201980591,-87.65998840332031,1,5907,36,Devon/Clark,44053,False,952,238775240,36 -510,
1776,20230129 18:45:55,41.983601212501526,-87.65998840332031,359,5907,36,Devon/Clark,44060,False,953,238775204,36 -507,
7988,20230129 18:45:51,41.817616666666666,-87.645485,267,8179,43,Lake Park,0,False,137,238700098,43 -702,
7985,20230129 18:46:18,41.81692179695504,-87.59870585457223,95,8179,43,Lake Park,19833,False,133,238700141,43 -701,
1567,20230129 18:46:00,41.846723116361176,-87.64799182598408,239,7014,44,Halsted Orange Line,50270,False,28,238786551,44 -603,
1524,20230129 18:46:10,41.737643241882324,-87.65342330932617,72,7015,44,Racine/87th,49829,False,54,238786570,44 -601,
8009,20230129 18:46:13,41.80926086162699,-87.62894821166992,267,2404,47,Kedzie Orange Line,11298,False,22224350,238787179,47 -605,
1499,20230129 18:46:05,41.786138333333334,-87.738975,290,6126,47,Lake Park,0,False,22224331,238787381,47 -603,
8019,20230129 18:46:10,41.80760192871094,-87.73996457186612,90,6126,47,Lake Park,10471,False,22224336,238787323,47 -604,
8098,20230129 18:45:55,41.808777911846455,-87.65023029033955,88,6126,47,Lake Park,38264,False,22224338,238787317,47 -602,
1575,20230129 18:46:07,41.80948172675239,-87.60898208618164,85,6126,47,Lake Park,49545,False,22224339,238787320,47 -606,
8072,20230129 18:46:07,41.80855178833008,-87.66914954552284,266,6128,47,Midway Orange Line,22695,False,22224351,238787175,47 -608,
8224,20230129 18:46:12,41.94216833114624,-87.68824005126953,178,1178,49,79th,13408,False,314,238786441,49 -606,
8016,20230129 18:46:00,41.89594965967639,-87.6869125366211,177,1178,49,79th,30337,False,312,238786537,49 -609,
8049,20230129 18:46:09,41.86623973846436,-87.68614349365234,178,1178,49,79th,41207,False,319,238786397,49 -601,
1418,20230129 18:46:15,41.83385753631592,-87.6847972869873,195,1178,49,79th,53049,False,311,238786503,49 -605,
1769,20230129 18:45:55,41.758513832092284,-87.68314361572266,178,1178,49,79th,80944,False,310,238775531,49 -501,
8051,20230129 18:46:00,41.757018333333335,-87.68314166666667,179,1178,49,79th,81489,False,309,238786473,49 -608,
1384,20230129 18:46:18,41.753196716308594,-87.6828384399414,29,1180,49,Berwyn,930,False,68,238787026,49 -604,
1778,20230129 18:46:09,41.808326721191406,-87.68441772460938,359,1180,49,Berwyn,21102,False,67,238775570,49 -503,
8001,20230129 18:46:05,41.85081672668457,-87.68551635742188,359,1180,49,Berwyn,36648,False,66,238786588,49 -610,
8018,20230129 18:45:56,41.89106205531529,-87.68660300118583,358,1180,49,Berwyn,51419,False,65,238786386,N49 -696,
1486,20230129 18:46:19,41.94999008178711,-87.68826293945312,357,1180,49,Berwyn,72985,False,64,238786601,49 -607,
1474,20230129 18:46:04,41.96278457641601,-87.68861503601075,358,1180,49,Berwyn,77736,False,63,238786447,49 -602,
8027,20230129 18:45:49,41.978283405303955,-87.68987396785191,345,1180,49,Berwyn,83569,True,61,238786387,N49 -694,
8038,20230129 18:46:17,41.97834299378476,-87.68994722527972,14,1180,49,Berwyn,83600,True,62,238786546,N49 -695,
1796,20230129 18:45:52,41.966617584228516,-87.68870544433594,344,4107,49B,Howard,211,False,1079231,238775673,49B-551,
1879,20230129 18:46:09,42.008588022260525,-87.6900857953883,359,4107,49B,Howard,15547,False,1079232,238775723,49B-501,
1887,20230129 18:46:01,41.99228102585365,-87.68977119182718,177,4108,49B,Western Brown Line,9556,False,1079281,238775635,49B-502,
1878,20230129 18:46:06,41.986019134521484,-87.6694564819336,90,1151,50,35th/Archer Orange Line,0,False,45,238774777,50 -506,
1797,20230129 18:46:02,41.95658098418137,-87.6788558959961,178,1151,50,35th/Archer Orange Line,13605,False,44,238774842,50 -505,
1873,20230129 18:46:17,41.89602279663086,-87.6771240234375,185,1151,50,35th/Archer Orange Line,35851,False,43,238774821,50 -504,
1883,20230129 18:46:07,41.85277283191681,-87.6758804321289,187,1151,50,35th/Archer Orange Line,51727,False,42,238774804,50 -503,
1932,20230129 18:46:06,41.83338928222656,-87.67542266845703,0,1192,50,Ashland/Clark,2797,False,116,238774884,50 -502,
1826,20230129 18:46:04,41.87600860595703,-87.67641105651856,358,1192,50,Ashland/Clark,18378,False,115,238774860,50 -501,
1767,20230129 18:46:05,41.89076241579923,-87.6769027709961,359,1192,50,Ashland/Clark,23760,False,143,238774789,50 -507,
1764,20230129 18:46:14,41.983012626911034,-87.6696548461914,0,1192,50,Ashland/Clark,60136,False,114,238774845,50 -508,
1338,20230129 18:46:18,41.80104446411133,-87.6921615600586,268,7020,51,Kedzie Orange Line,19244,False,79,238700578,51 -703,
7969,20230129 18:46:05,41.80130157470703,-87.66228485107422,87,7021,51,47th Red Line,13115,False,78,238700642,51 -701,
7927,20230129 18:46:11,41.80915832519531,-87.63204193115234,269,7021,51,47th Red Line,24607,False,76,238700606,51 -702,
1677,20230129 18:46:10,41.77817916870117,-87.70341491699219,186,14117,52,Chicago/Kedzie,0,False,1100,238732927,52 -202,
1845,20230129 18:46:17,41.81734075044331,-87.70430273758738,359,14117,52,Chicago/Kedzie,15291,False,1099,238732946,52 -207,
1897,20230129 18:45:54,41.85731312766004,-87.70537214136836,358,14117,52,Chicago/Kedzie,29941,False,1091,238732421,52 -206,
8107,20230129 18:46:12,41.89653778076172,-87.70223999023438,333,14120,52,63rd Place,1259,False,1097,238732345,52 -205,
1710,20230129 18:46:20,41.85390368374911,-87.70536804199219,178,14120,52,63rd Place,18862,False,1096,238732879,52 -203,
1741,20230129 18:46:18,41.797410011291504,-87.70372772216797,178,14120,52,63rd Place,40422,False,1095,238732872,52 -204,
1650,20230129 18:45:59,41.886573791503906,-87.70633697509766,180,14128,52,Jackson,6927,False,1130,238732930,52 -201,
